PDB_ID	Prot1_Count	Prot2_Count	Prot3_Count	Prot4_Count	Prot5_Count	Prot6_Count	Prot7_Count	Prot8_Count	Prot9_Count	Prot10_Count	Prot11_Count	Prot12_Count	Prot13_Count	Prot14_Count	Prot15_Count	Prot16_Count
4mhj	1926	1031	1287	1325	0	0	0	0	0	0	0	0	0	0	0	0
3w8i	184	67	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nm8	953	514	651	639	0	0	0	0	0	0	0	0	0	0	0	0
2m86	51	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4glv	516	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4h88	102	218	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4iu3	207	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bru	375	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4aoq	669	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4i6l	217	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jan	316	436	412	0	0	0	0	0	0	0	0	0	0	0	0	0
4hmy	579	563	383	145	165	0	0	0	0	0	0	0	0	0	0	0
4h2s	592	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ekc	634	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ekd	318	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hj0	183	411	421	0	0	0	0	0	0	0	0	0	0	0	0	0
4jry	276	100	13	201	242	0	0	0	0	0	0	0	0	0	0	0
4kro	570	116	211	213	0	0	0	0	0	0	0	0	0	0	0	0
4bq6	410	31	297	0	0	0	0	0	0	0	0	0	0	0	0	0
3wa5	396	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jgh	163	104	96	368	0	0	0	0	0	0	0	0	0	0	0	0
4c9b	389	277	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jra	829	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bsr	963	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4hlz	972	510	644	628	0	0	0	0	0	0	0	0	0	0	0	0
4h3p	680	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zjy	509	2640	74	0	0	0	0	0	0	0	0	0	0	0	0	0
4ng2	664	704	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g01	237	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4geq	179	115	37	0	0	0	0	0	0	0	0	0	0	0	0	0
4k81	976	684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jrx	276	99	13	204	238	0	0	0	0	0	0	0	0	0	0	0
4jw2	73	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bxz	1416	1097	266	177	214	84	171	133	119	65	115	46	113	0	0	0
4hep	162	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ftg	182	25	16	0	0	0	0	0	0	0	0	0	0	0	0	0
4bj5	583	302	26	0	0	0	0	0	0	0	0	0	0	0	0	0
4gn5	220	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4iiq	197	243	359	0	0	0	0	0	0	0	0	0	0	0	0	0
4ihl	457	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gla	258	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2m55	148	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kgq	331	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3v3k	1923	1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lad	154	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lxp	156	27	58	0	0	0	0	0	0	0	0	0	0	0	0	0
4hnj	272	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4eiz	318	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4euk	136	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4b1x	357	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g8g	276	100	10	204	248	0	0	0	0	0	0	0	0	0	0	0
4gn3	1161	943	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ilg	321	252	245	0	0	0	0	0	0	0	0	0	0	0	0	0
4kjy	226	230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4naw	352	1058	136	50	0	0	0	0	0	0	0	0	0	0	0	0
3zo0	208	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jb8	143	92	158	0	0	0	0	0	0	0	0	0	0	0	0	0
4jpk	221	208	169	0	0	0	0	0	0	0	0	0	0	0	0	0
4i0c	260	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4krl	122	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vza	197	124	62	0	0	0	0	0	0	0	0	0	0	0	0	0
2m5a	58	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f0z	357	155	30	0	0	0	0	0	0	0	0	0	0	0	0	0
4iof	1793	427	396	0	0	0	0	0	0	0	0	0	0	0	0	0
4cc4	522	200	263	0	0	0	0	0	0	0	0	0	0	0	0	0
4f37	204	450	436	0	0	0	0	0	0	0	0	0	0	0	0	0
4i18	431	447	393	0	0	0	0	0	0	0	0	0	0	0	0	0
4i9x	363	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4brw	376	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jkp	340	221	207	0	0	0	0	0	0	0	0	0	0	0	0	0
3vv2	320	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kt1	461	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ika	462	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2lww	100	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ihh	2022	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m5z	210	220	212	0	0	0	0	0	0	0	0	0	0	0	0	0
4bkx	161	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k9e	221	220	193	0	0	0	0	0	0	0	0	0	0	0	0	0
4aor	669	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4iw4	271	484	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vxs	274	100	204	242	10	0	0	0	0	0	0	0	0	0	0	0
3wn7	572	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jeh	556	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ka2	337	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4g3y	214	220	148	0	0	0	0	0	0	0	0	0	0	0	0	0
2m0g	145	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4j2l	244	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k71	1162	528	198	0	0	0	0	0	0	0	0	0	0	0	0	0
3vxr	274	100	194	242	10	0	0	0	0	0	0	0	0	0	0	0
4dpg	4024	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lqw	338	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4fza	324	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3vux	228	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2m5b	169	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3w6j	287	669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4j2y	165	223	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ij3	237	214	220	0	0	0	0	0	0	0	0	0	0	0	0	0
4doq	660	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4gnk	658	1535	235	0	0	0	0	0	0	0	0	0	0	0	0	0
4bd9	304	165	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3zia	2896	2814	530	248	116	72	0	0	0	0	0	0	0	0	0	0
4ilw	364	318	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4boh	507	60	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4nst	639	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bpk	277	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4oqt	475	214	221	0	0	0	0	0	0	0	0	0	0	0	0	0
4plo	192	412	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pbz	386	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u6h	434	435	334	0	0	0	0	0	0	0	0	0	0	0	0	0
4lgr	253	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4mit	719	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m1l	145	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wkt	1190	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pz6	745	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lgp	522	231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bkl	216	63	216	0	0	0	0	0	0	0	0	0	0	0	0	0
4ml7	259	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qt8	1257	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jmf	50	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4mqw	265	325	860	0	0	0	0	0	0	0	0	0	0	0	0	0
4peq	247	909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cmh	240	216	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4liq	469	212	213	0	0	0	0	0	0	0	0	0	0	0	0	0
4pc0	806	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wry	839	866	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pl8	700	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qxa	172	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p1n	397	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nqw	148	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4r8g	324	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4n8c	441	439	29	0	0	0	0	0	0	0	0	0	0	0	0	0
4k24	125	40	212	218	273	0	0	0	0	0	0	0	0	0	0	0
4pwx	593	553	104	0	0	0	0	0	0	0	0	0	0	0	0	0
4lrz	844	1173	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ofy	684	1221	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kdi	323	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kvg	325	493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cmm	117	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4od2	209	214	97	0	0	0	0	0	0	0	0	0	0	0	0	0
4mrt	77	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nso	194	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4byf	296	1394	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pj8	260	97	197	244	0	0	0	0	0	0	0	0	0	0	0	0
4ne9	981	184	26	0	0	0	0	0	0	0	0	0	0	0	0	0
3wdg	216	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pqt	185	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u0q	571	362	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cu4	693	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4re1	408	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4w4l	84	174	297	0	0	0	0	0	0	0	0	0	0	0	0	0
4wfd	258	294	30	0	0	0	0	0	0	0	0	0	0	0	0	0
4ov6	185	551	195	0	0	0	0	0	0	0	0	0	0	0	0	0
4w6y	146	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nn6	101	193	163	0	0	0	0	0	0	0	0	0	0	0	0	0
3wkn	1674	336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wn5	424	420	339	0	0	0	0	0	0	0	0	0	0	0	0	0
4qlb	2589	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kv5	448	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nee	568	1549	564	0	0	0	0	0	0	0	0	0	0	0	0	0
2mcn	57	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cdk	615	425	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k1r	378	153	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4k5a	164	161	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cni	439	428	342	0	0	0	0	0	0	0	0	0	0	0	0	0
4u6v	436	426	544	0	0	0	0	0	0	0	0	0	0	0	0	0
4q96	513	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cj2	257	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pas	35	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ru4	115	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m38	668	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m5f	399	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mbb	38	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m1g	214	216	163	0	0	0	0	0	0	0	0	0	0	0	0	0
4p3y	386	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ons	435	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ozg	361	361	388	480	25	0	0	0	0	0	0	0	0	0	0	0
4pou	120	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wo4	157	301	270	0	0	0	0	0	0	0	0	0	0	0	0	0
4rdq	1830	1060	1055	0	0	0	0	0	0	0	0	0	0	0	0	0
4lrx	712	590	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u3j	431	417	241	0	0	0	0	0	0	0	0	0	0	0	0	0
4n7z	219	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mej	144	195	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c1n	1767	1236	1527	510	0	0	0	0	0	0	0	0	0	0	0	0
4d0n	179	371	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4v2c	212	646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4myw	464	606	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4bwq	535	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4np4	271	436	426	0	0	0	0	0	0	0	0	0	0	0	0	0
2mre	79	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4per	458	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4py8	328	171	219	212	0	0	0	0	0	0	0	0	0	0	0	0
4u2x	644	518	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4odx	305	254	216	0	0	0	0	0	0	0	0	0	0	0	0	0
3wrx	834	865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pjd	519	192	385	472	0	0	0	0	0	0	0	0	0	0	0	0
4qrp	552	199	18	608	729	0	0	0	0	0	0	0	0	0	0	0
4pbv	511	584	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pj9	262	98	190	230	0	0	0	0	0	0	0	0	0	0	0	0
4m62	226	253	310	0	0	0	0	0	0	0	0	0	0	0	0	0
4u97	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u5w	227	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wa0	1750	22	7	8	6	0	0	0	0	0	0	0	0	0	0	0
4ra0	763	382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c4k	94	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pj7	528	188	398	476	0	0	0	0	0	0	0	0	0	0	0	0
4qd2	1144	286	449	424	0	0	0	0	0	0	0	0	0	0	0	0
4mqv	130	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4mjs	1056	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4n8v	380	548	199	18	0	0	0	0	0	0	0	0	0	0	0	0
4oyd	314	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ojk	334	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mnu	93	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2ruk	20	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ozh	362	362	390	480	25	0	0	0	0	0	0	0	0	0	0	0
4bxl	92	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nl9	127	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mp0	249	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nzl	218	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4o27	325	281	5	0	0	0	0	0	0	0	0	0	0	0	0	0
4ct0	486	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4x7f	610	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jlr	430	420	191	0	0	0	0	0	0	0	0	0	0	0	0	0
4p6i	198	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4w6w	141	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4x7d	614	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p2c	280	340	608	0	0	0	0	0	0	0	0	0	0	0	0	0
4m8q	250	212	302	0	0	0	0	0	0	0	0	0	0	0	0	0
4u4c	924	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mak	164	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lyl	1784	656	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4n9g	891	856	142	0	0	0	0	0	0	0	0	0	0	0	0	0
4n7v	444	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p59	592	210	211	0	0	0	0	0	0	0	0	0	0	0	0	0
4p46	179	200	199	238	0	0	0	0	0	0	0	0	0	0	0	0
4p9h	167	338	215	212	0	0	0	0	0	0	0	0	0	0	0	0
4v0m	498	1270	166	0	0	0	0	0	0	0	0	0	0	0	0	0
4v0o	664	1274	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4v0n	664	1263	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4r2g	1211	699	840	907	0	0	0	0	0	0	0	0	0	0	0	0
4pjf	520	196	387	480	0	0	0	0	0	0	0	0	0	0	0	0
4qzv	1454	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kxz	448	880	851	0	0	0	0	0	0	0	0	0	0	0	0	0
3wwk	488	526	492	0	0	0	0	0	0	0	0	0	0	0	0	0
4msm	372	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4khx	66	208	205	0	0	0	0	0	0	0	0	0	0	0	0	0
4pjc	520	192	385	479	0	0	0	0	0	0	0	0	0	0	0	0
4pja	520	192	384	473	0	0	0	0	0	0	0	0	0	0	0	0
4kht	66	214	209	0	0	0	0	0	0	0	0	0	0	0	0	0
2mj5	76	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ol0	172	902	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4noo	394	184	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4j4p	632	446	430	0	0	0	0	0	0	0	0	0	0	0	0	0
4ovn	678	695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pp8	250	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cj1	544	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4jzj	501	429	438	0	0	0	0	0	0	0	0	0	0	0	0	0
4lzx	145	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4w6x	142	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mfq	115	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ps4	213	223	76	0	0	0	0	0	0	0	0	0	0	0	0	0
4lxr	755	130	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nzw	309	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pbw	780	579	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4q5e	168	76	155	0	0	0	0	0	0	0	0	0	0	0	0	0
4js0	178	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p5t	385	467	358	398	0	0	0	0	0	0	0	0	0	0	0	0
2mjw	202	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4o1q	709	248	752	0	0	0	0	0	0	0	0	0	0	0	0	0
3wwn	263	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4m0w	317	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ln0	407	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lqf	78	212	219	0	0	0	0	0	0	0	0	0	0	0	0	0
4k5b	312	289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4lu5	173	419	438	0	0	0	0	0	0	0	0	0	0	0	0	0
4wo4	273	98	200	242	0	0	0	0	0	0	0	0	0	0	0	0
3wo3	937	1687	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p23	199	239	179	201	0	0	0	0	0	0	0	0	0	0	0	0
4m6b	372	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mkc	118	23	33	0	0	0	0	0	0	0	0	0	0	0	0	0
4ozi	362	361	398	486	22	0	0	0	0	0	0	0	0	0	0	0
4ozf	181	181	193	242	13	0	0	0	0	0	0	0	0	0	0	0
4x7e	606	241	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4mp0	586	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pjb	524	192	385	468	0	0	0	0	0	0	0	0	0	0	0	0
2mur	44	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c2a	202	266	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4kfz	294	254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4cj0	534	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c2b	794	1051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4l0p	175	139	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4pje	513	196	386	480	0	0	0	0	0	0	0	0	0	0	0	0
4pjg	513	196	386	481	0	0	0	0	0	0	0	0	0	0	0	0
4pjh	518	197	390	478	0	0	0	0	0	0	0	0	0	0	0	0
4pjx	512	195	385	478	0	0	0	0	0	0	0	0	0	0	0	0
4pj5	521	196	390	485	0	0	0	0	0	0	0	0	0	0	0	0
4edw	106	214	215	0	0	0	0	0	0	0	0	0	0	0	0	0
2mlz	432	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4c7n	47	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4q5u	145	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4p2o	175	176	200	244	20	0	0	0	0	0	0	0	0	0	0	0
4p2q	719	684	54	784	974	0	0	0	0	0	0	0	0	0	0	0
4p2r	719	684	52	784	974	0	0	0	0	0	0	0	0	0	0	0
2mly	432	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4mne	1132	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mlx	432	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4niq	160	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u30	896	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4u32	54	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nm3	357	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4nu1	356	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zgm	100	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ywc	358	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5agw	276	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5agx	140	141	32	0	0	0	0	0	0	0	0	0	0	0	0	0
4zii	152	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4rws	438	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4z5r	1117	1629	1608	0	0	0	0	0	0	0	0	0	0	0	0	0
5e4e	111	183	303	0	0	0	0	0	0	0	0	0	0	0	0	0
5c6t	566	113	104	0	0	0	0	0	0	0	0	0	0	0	0	0
5bnq	156	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4yh7	585	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4r8w	316	169	127	110	0	0	0	0	0	0	0	0	0	0	0	0
4xhj	1434	262	403	413	0	0	0	0	0	0	0	0	0	0	0	0
4wen	253	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zkc	217	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4qlp	175	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4rwt	738	448	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zk9	216	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4uuz	79	79	54	0	0	0	0	0	0	0	0	0	0	0	0	0
4x33	60	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zs6	420	442	414	0	0	0	0	0	0	0	0	0	0	0	0	0
4yk4	422	443	412	0	0	0	0	0	0	0	0	0	0	0	0	0
4zi2	359	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xi5	728	132	206	208	0	0	0	0	0	0	0	0	0	0	0	0
5c7x	231	427	407	0	0	0	0	0	0	0	0	0	0	0	0	0
5abv	708	239	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bw8	624	283	51	13	0	0	0	0	0	0	0	0	0	0	0	0
5cjq	211	217	52	154	0	0	0	0	0	0	0	0	0	0	0	0
5dfv	174	428	434	0	0	0	0	0	0	0	0	0	0	0	0	0
5dfw	90	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d3i	549	190	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4yoc	882	529	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zgy	383	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mzd	90	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wnn	334	391	6	0	0	0	0	0	0	0	0	0	0	0	0	0
4v3k	292	154	145	0	0	0	0	0	0	0	0	0	0	0	0	0
2n2h	27	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5cff	346	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bqe	101	97	120	0	0	0	0	0	0	0	0	0	0	0	0	0
4xxb	151	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4r8i	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4xl5	226	245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4zlt	755	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4y5o	78	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2mv7	69	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4yc7	291	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3wqb	597	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5e8e	215	228	259	33	0	0	0	0	0	0	0	0	0	0	0	0
4d0g	167	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5anm	615	647	625	0	0	0	0	0	0	0	0	0	0	0	0	0
4rey	196	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4x7s	222	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4s0s	546	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5brm	936	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5bn5	562	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ui1	144	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4z80	932	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wuu	275	99	9	212	223	0	0	0	0	0	0	0	0	0	0	0
4pw9	363	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5d1l	146	111	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2rvb	48	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4uu9	246	219	131	0	0	0	0	0	0	0	0	0	0	0	0	0
4uyq	144	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4wwi	168	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0
