pdb_id	delta_G	complex_count	mean_nearest_opposite_A	mean_nonpolar_to_nonpolar_cross_A	mean_nonpolar_to_charged_cross_A	avg_bfactor_total	avg_bfactor_interface	N	n_pos	n_neg	net_charge	n_ARG	n_LYS	n_ASP	n_GLU	anisotropy_ratio	min_pos_neg	count_pos_neg_leq_cutoff	mean_nn_dist_all
3g3a	-36.34	1168	10.584173	7.922297	9.716149	25.87	23.04	74.0	37.0	37.0	0.0	33.0	4.0	35.0	2.0	4.514058406529555	0.1921571002322976	0.0	0.2343546402766386
2zvk	-36.52	777	13.066929	6.09584	9.744658	32.47	28.51	16.0	6.0	10.0	-4.0	0.0	6.0	3.0	7.0	89.65624698986181	0.1754614258348768	0.0	0.2414074740723765
2k79	-18.12	171	11.373523	7.197517	11.194021	1.07	1.19	12.0	6.0	6.0	0.0	2.0	4.0	1.0	5.0	7.162760260670101	0.4791778335840246	0.0	0.589400916116151
2k7a	-18.12	171	11.114572	7.363961	11.041801	1.0	1.0	12.0	6.0	6.0	0.0	2.0	4.0	1.0	5.0	6.935665345107571	0.5106820711783754	0.0	0.6198812535600262
2wp0	-34.43	532	9.051239	7.354236	12.865708	47.94	38.51	14.0	8.0	6.0	2.0	2.0	6.0	0.0	6.0	60.14878808222652	0.1945967049489622	0.0	0.2460074363260972
3ew3	-50.92	569	9.280722	7.932185	9.338223	107.93	91.69	29.0	15.0	14.0	1.0	4.0	11.0	7.0	7.0	5.65980091971768	0.2711020956732586	3.0	0.3810537275689814
2wy2	-16.47	412	13.546282	7.532657	10.094944	0.0	0.0	13.0	5.0	8.0	-3.0	2.0	3.0	1.0	7.0	9.573108191241648	0.4392361871062741	0.0	0.588454420050872
2zvo	-33.08	471	8.377515	7.39081	8.561682	50.61	38.75	41.0	21.0	20.0	1.0	12.0	9.0	3.0	17.0	4.148257899329698	0.3010495713157437	5.0	0.4316871432686347
2zvn	-33.08	931	9.115896	7.466703	8.588488	77.64	63.68	86.0	37.0	49.0	-12.0	24.0	13.0	9.0	40.0	10.034506021175932	0.1991920664495586	8.0	0.2238386948944538
2k8c	-15.67	156	9.614597	7.801124	9.865227	1.35	1.47	9.0	5.0	4.0	1.0	2.0	3.0	3.0	1.0	11.782638400788324	0.5738069075809205	0.0	0.7952696872120619
2k8b	-15.67	156	9.402527	7.72713	9.566789	1.44	1.43	11.0	7.0	4.0	3.0	3.0	4.0	3.0	1.0	13.272776641298806	0.3779927238768464	2.0	0.597526821698716
2wo2	-28.35	314	11.484982	6.534547	10.850921	49.88	39.29	18.0	9.0	9.0	0.0	4.0	5.0	4.0	5.0	6.75987276727236	0.426856903164732	1.0	0.5521278621428611
3eiq	-39.72	1013	9.998826	8.749063	7.740318	55.84	52.75	51.0	18.0	33.0	-15.0	14.0	4.0	11.0	22.0	5.867624831124303	0.2216541803663456	1.0	0.2824802202268869
2knb	-28.3	138	9.135272	10.112246	8.790804	0.67	1.0	13.0	6.0	7.0	-1.0	4.0	2.0	2.0	5.0	4.818318878513663	0.6607224116760031	0.0	0.8147102012367485
3f1p	-22.38	225	12.719639	8.294594	10.576134	18.52	20.72	16.0	8.0	8.0	0.0	6.0	2.0	5.0	3.0	7.1301637129258655	0.3913654571820529	2.0	0.5623194787016723
3gni	-45.21	639	16.38744	8.059889	9.626479	28.59	27.48	30.0	15.0	15.0	0.0	7.0	8.0	6.0	9.0	13.913131629977398	0.1863882373338547	2.0	0.2688963187117915
2wqz	-39.27	1443	8.932044	8.543567	9.213684	72.52	71.26	15.0	8.0	7.0	1.0	8.0	0.0	3.0	4.0	69.07147628477342	0.1771173163694775	0.0	0.2466215432262308
2w19	-39.12	983	10.002032	7.13136	8.080922	29.98	31.13	34.0	16.0	18.0	-2.0	14.0	2.0	8.0	10.0	30.02630209696045	0.1035960376232459	4.0	0.1554198849010611
2wfx	-44.83	570	8.120654	9.393469	8.915205	74.54	73.34	16.0	6.0	10.0	-4.0	3.0	3.0	4.0	6.0	6.812242041014941	0.5540034318073785	1.0	0.6822459982627618
3di2	-27.08	616	11.571547	7.205268	9.816605	45.14	38.57	16.0	10.0	6.0	4.0	0.0	10.0	2.0	4.0	71.36255666598994	0.1319822289967094	0.0	0.1944706095106473
3g9v	-68.49	613	9.035786	7.392601	8.729103	39.42	33.46	33.0	17.0	16.0	1.0	11.0	6.0	8.0	8.0	10.477478519543864	0.2061192364447583	0.0	0.2714731122897287
3gc3	-32.41	678	11.5158	7.249026	9.506207	24.3	23.57	15.0	8.0	7.0	1.0	3.0	5.0	3.0	4.0	4.644476644534796	0.45674514743284	0.0	0.646697060934652
2wo3	-32.18	318	12.451203	7.064281	10.063911	43.67	40.72	13.0	9.0	4.0	5.0	5.0	4.0	1.0	3.0	5.626089596873818	0.5222445616741023	0.0	0.6849058643389975
2k8f	-31.78	129	11.369198	6.955732	9.643481	0.0	0.0	16.0	11.0	5.0	6.0	5.0	6.0	2.0	3.0	6.834996783221035	0.4205537276669677	0.0	0.5055789340837626
2kc8	-38.24	128	9.450243	6.668101	7.70657	0.0	0.0	31.0	17.0	14.0	3.0	8.0	9.0	5.0	9.0	3.0853678691123068	0.3282924307299055	4.0	0.4022927055008617
3ff7	-21.11	419	16.731207	8.030877	10.643576	28.15	23.43	14.0	4.0	10.0	-6.0	4.0	0.0	1.0	9.0	1.9539553752310663	0.2864786048602352	2.0	0.5600903668791103
3doe	-43.94	303	11.322194	7.158981	10.109779	37.88	36.79	11.0	5.0	6.0	-1.0	0.0	5.0	2.0	4.0	27.84395570850808	0.2628127133094454	1.0	0.4661262556805362
3g7z	-61.07	269	8.168039	6.889551	8.246871	25.75	26.22	39.0	17.0	22.0	-5.0	13.0	4.0	13.0	9.0	3.815102975640388	0.2658453307443433	3.0	0.2389089755845034
3fhc	-43.75	605	8.97866	9.759519	8.452897	42.37	45.75	22.0	10.0	12.0	-2.0	6.0	4.0	6.0	6.0	6.722294328102684	0.3641657769885892	2.0	0.5056050923234325
3di3	-43.82	311	10.530021	7.254613	9.378497	81.89	71.78	9.0	5.0	4.0	1.0	0.0	5.0	2.0	2.0	4.436219959020648	0.5942279489512965	0.0	0.8610803559972635
3etb	-60.15	1489	7.307997	8.639561	8.83282	13.5	11.76	81.0	37.0	44.0	-7.0	23.0	14.0	27.0	17.0	37.99790920756998	0.1304550538250573	14.0	0.1298600055817869
3gqi	-42.7	530	9.741054	7.182919	9.026393	80.48	78.12	16.0	7.0	9.0	-2.0	5.0	2.0	5.0	4.0	4.015144848049189	0.4162095891156444	1.0	0.62975216577865
3g3b	-42.63	1065	11.403141	8.605124	10.065946	44.87	42.08	64.0	36.0	28.0	8.0	30.0	6.0	28.0	0.0	4.556024685973836	0.1857835310750933	0.0	0.2278469265810124
3g9w	-25.36	500	9.977776	7.106482	8.418437	32.08	34.98	34.0	20.0	14.0	6.0	4.0	16.0	6.0	8.0	38.89921303457334	0.1114618580423705	4.0	0.1726568061909901
3gj8	-31.52	461	10.611283	6.250499	9.522574	35.65	33.94	13.0	7.0	6.0	1.0	1.0	6.0	2.0	4.0	11.33357430581512	0.5690704731561357	0.0	0.6867797034384513
2zxx	-47.7	644	12.182981	8.127828	8.472578	57.35	52.75	51.0	27.0	24.0	3.0	20.0	7.0	2.0	22.0	10.934862255940503	0.1503463679916575	4.0	0.2359216060765054
3gj5	-24.7	454	10.628287	6.380645	9.620258	43.27	44.92	11.0	5.0	6.0	-1.0	1.0	4.0	2.0	4.0	13.86507413953271	0.6297047555128252	0.0	0.6974916603632899
3f7p	-24.6	1069	9.731857	8.341011	7.817281	82.53	93.15	52.0	27.0	25.0	2.0	20.0	7.0	17.0	8.0	32.732373407257235	0.1475531348461564	4.0	0.2025116424862131
3gj3	-24.6	229	10.873391	6.388203	9.836843	35.32	32.5	6.0	3.0	3.0	0.0	0.0	3.0	2.0	1.0	3.504757667155914	0.9838697723995332	0.0	1.2398699008998146
2w81	-47.93	1083	9.442654	9.6664	10.134067	42.43	38.99	75.0	41.0	34.0	7.0	16.0	25.0	11.0	23.0	19.47103443020629	0.1332105071690945	10.0	0.182962029955936
2w80	-47.93	1467	11.001215	9.354736	10.316715	40.48	39.06	104.0	50.0	54.0	-4.0	22.0	28.0	19.0	35.0	13.406646414377583	0.1013702367421299	13.0	0.1501988856895848
3gj7	-30.81	457	10.321151	6.365136	10.536778	54.97	54.01	11.0	6.0	5.0	1.0	0.0	6.0	4.0	1.0	8.917879686568414	0.5814391159205224	0.0	0.7165952499105824
2ka6	-41.57	137	7.659549	6.653291	8.6546	0.0	0.0	19.0	12.0	7.0	5.0	7.0	5.0	3.0	4.0	5.073809008303114	0.3207592890617355	2.0	0.4950814660450602
2k2s	-41.53	191	9.695967	6.427251	8.539319	0.86	0.91	18.0	7.0	11.0	-4.0	5.0	2.0	4.0	7.0	6.744814458660088	0.334680922134013	3.0	0.4646078748709532
2ka4	-41.3	157	9.809603	6.470544	8.821001	6.0	6.0	26.0	13.0	13.0	0.0	6.0	7.0	7.0	6.0	2.2645193334899454	0.3133299603409114	2.0	0.4519001572379141
3ejh	-30.26	210	8.558312	6.42669	8.447534	52.53	44.88	22.0	14.0	8.0	6.0	10.0	4.0	5.0	3.0	4.467493373490364	0.3783829243545313	2.0	0.4644305303391915
3gb8	-29.61	1227	11.472409	7.972469	10.065742	44.54	22.19	24.0	13.0	11.0	2.0	2.0	11.0	3.0	8.0	10.394391602873664	0.2420862983415185	2.0	0.3480774446123073
3gj6	-29.61	229	10.647064	6.124141	11.506317	88.25	142.16	4.0	3.0	1.0	2.0	0.0	3.0	1.0	0.0	4.779546267023176	1.063593293300537	0.0	1.2429443083829574
3gj4	-29.57	453	11.126877	7.082645	10.936699	50.99	51.74	6.0	4.0	2.0	2.0	0.0	4.0	0.0	2.0	13.71210900960184	0.9825292192007838	0.0	1.00691539749049
2kj4	-41.02	119	7.633817	7.954775	7.76877	0.0	0.0	16.0	8.0	8.0	0.0	3.0	5.0	3.0	5.0	9.792261541368749	0.4409926296523307	3.0	0.5830458165884329
2wg3	-40.71	1120	11.471418	11.170663	8.720457	19.99	20.14	35.0	17.0	18.0	-1.0	13.0	4.0	9.0	9.0	23.99019440825308	0.2298258956249746	0.0	0.2352913077705265
2wg4	-40.7	566	7.794467	9.560121	8.98903	66.52	60.99	13.0	5.0	8.0	-3.0	3.0	2.0	4.0	4.0	4.04372993929129	0.6985000940022604	0.0	0.6675880615192548
2wwx	-40.54	370	10.581234	7.617617	8.040595	13.53	10.53	21.0	10.0	11.0	-1.0	5.0	5.0	8.0	3.0	5.233881820638302	0.2632182208224731	1.0	0.4705374669661748
2k3u	-46.09	111	8.540433	6.534061	8.368786	12.51	12.87	11.0	5.0	6.0	-1.0	1.0	4.0	5.0	1.0	5.2743537021812	0.4638678811238942	0.0	0.6341617790734151
2kde	-28.83	263	9.452124	7.33476	9.587792	7.9	9.03	14.0	7.0	7.0	0.0	6.0	1.0	0.0	7.0	6.3816089639296685	0.343523110897407	0.0	0.501003828537379
2wx0	-29.09	351	10.732783	6.370838	9.496208	43.89	32.2	21.0	12.0	9.0	3.0	6.0	6.0	1.0	8.0	13.687579909630845	0.3001364940926827	0.0	0.3771233554912974
3bzd	-22.93	343	8.234944	7.618975	10.948283	18.22	14.75	7.0	5.0	2.0	3.0	1.0	4.0	0.0	2.0	22.718795511686608	0.4828781094327329	0.0	0.6989299417414284
2kgx	-28.8	265	8.975459	8.92942	8.927773	10.0	10.0	17.0	8.0	9.0	-1.0	1.0	7.0	5.0	4.0	6.140213879021111	0.3931645311474915	2.0	0.5908878390141312
3gmw	-58.8	832	9.991911	7.140926	8.235573	26.12	24.19	41.0	16.0	25.0	-9.0	6.0	10.0	8.0	17.0	32.81007096605728	0.1692517039231246	0.0	0.2234771519750885
3fxd	-43.94	214	8.066014	6.534451	8.658899	30.95	34.19	28.0	16.0	12.0	4.0	4.0	12.0	8.0	4.0	4.048923348904245	0.2676392436601127	2.0	0.350067150314202
3fsh	-47.38	355	8.578363	6.987203	8.36121	62.82	52.6	11.0	6.0	5.0	1.0	4.0	2.0	0.0	5.0	11.116019569921937	0.6516861702131534	0.0	0.6734094166882199
3e1z	-59.61	321	15.104166	6.059479	9.883392	25.97	24.09	5.0	3.0	2.0	1.0	2.0	1.0	2.0	0.0	558.2848063562714	0.6980301386969671	0.0	0.7741961219289938
3fii	-49.78	429	13.874413	7.148284	10.716595	39.3	44.45	24.0	8.0	16.0	-8.0	5.0	3.0	7.0	9.0	5.126164921631164	0.307169359853663	3.0	0.4240085057343445
3fie	-51.37	875	9.823914	6.905604	9.706049	22.38	26.61	58.0	23.0	35.0	-12.0	16.0	7.0	15.0	20.0	11.044973893279884	0.1430481711077401	4.0	0.1858936765660777
3e2l	-58.0	839	11.927571	8.154163	8.61081	29.51	25.14	33.0	16.0	17.0	-1.0	7.0	9.0	5.0	12.0	11.332962389881825	0.1597676700494739	3.0	0.2509744806891687
3e2k	-58.0	843	11.752396	8.091183	8.267836	35.02	32.45	39.0	20.0	19.0	1.0	8.0	12.0	8.0	11.0	17.255466764956914	0.1065071655240164	3.0	0.1723073616563857
3g7a	-45.92	66	16.008522	7.049227	9.698553	37.74	37.17	5.0	1.0	4.0	-3.0	0.0	1.0	1.0	3.0	361.3908744046233	0.4019094408018242	0.0	0.6038378918065448
3f50	-45.92	60	11.113804	7.60306	12.182922	83.53	80.06	4.0	1.0	3.0	-2.0	0.0	1.0	1.0	2.0	94.12166832519098	0.7318140649734537	0.0	0.7710867852307997
3fpu	-56.62	166	9.431049	6.555976	10.495668	31.86	28.54	17.0	8.0	9.0	-1.0	6.0	2.0	5.0	4.0	8.868944525983148	0.3033007616401612	1.0	0.4063828547760673
2wpt	-39.95	195	8.625132	9.710908	8.869995	26.11	19.45	13.0	6.0	7.0	-1.0	3.0	3.0	4.0	3.0	4.384035295830297	0.4163951843940647	1.0	0.5992357357850054
2kwj	-35.96	133	7.320381	7.13991	9.037099	0.0	0.0	12.0	6.0	6.0	0.0	3.0	3.0	4.0	2.0	7.17950173989704	0.5214093183700779	1.0	0.73067066570641
2wp3	-34.82	196	9.02997	6.560388	8.63626	15.55	15.46	9.0	4.0	5.0	-1.0	3.0	1.0	3.0	2.0	15.90045107363743	0.3285257711151221	1.0	0.5436163652294276
2wwk	-33.63	198	9.934589	6.533379	8.638555	8.76	9.13	8.0	4.0	4.0	0.0	3.0	1.0	2.0	2.0	15.891719268468096	0.4202294206917829	1.0	0.7410016910539563
2xb6	-39.61	1424	12.688241	7.819934	8.735312	24.38	25.59	16.0	8.0	8.0	0.0	8.0	0.0	4.0	4.0	77.16131190703743	0.1634743989483432	0.0	0.2269564128249896
2kxh	-27.7	230	9.345895	6.322882	7.742523	0.0	0.0	12.0	5.0	7.0	-2.0	2.0	3.0	6.0	1.0	4.001278394189053	0.5195955427372493	1.0	0.6955717815288399
2x1w	-44.5	1154	12.095405	7.355434	10.148478	69.81	65.84	55.0	31.0	24.0	7.0	12.0	19.0	12.0	12.0	5.91005950812469	0.1588391653620686	0.0	0.2176415339166367
2x1x	-44.5	304	13.398518	7.463052	12.254354	53.83	56.34	7.0	5.0	2.0	3.0	1.0	4.0	2.0	0.0	3.943398128279708	0.6628244658603099	0.0	1.0992650479920567
2l0f	-21.49	121	9.319557	6.258818	8.94597	0.0	0.0	14.0	7.0	7.0	0.0	3.0	4.0	3.0	4.0	2.8740712518136853	0.6573974205998283	0.0	0.6728849269025277
2kwi	-38.44	234	9.7637	8.417928	9.997925	0.0	0.0	14.0	9.0	5.0	4.0	6.0	3.0	3.0	2.0	8.95467389987901	0.3783149479910461	1.0	0.5932415442125822
2wh6	-44.2	179	10.088537	6.500296	8.197385	27.26	30.95	14.0	6.0	8.0	-2.0	6.0	0.0	3.0	5.0	8.030679921333482	0.4869223329429815	0.0	0.6472841459334937
2rr3	-32.41	172	7.607619	7.357463	8.48287	0.0	0.0	15.0	9.0	6.0	3.0	3.0	6.0	1.0	5.0	3.6092427623282015	0.4407070052251823	0.0	0.5641623564231073
2kwk	-32.18	134	7.555718	8.780212	8.62714	0.0	0.0	11.0	4.0	7.0	-3.0	1.0	3.0	4.0	3.0	9.269450696818504	0.446487365713926	1.0	0.6888224483560337
3a4s	-31.69	446	7.806906	8.834526	8.55373	42.69	45.19	11.0	6.0	5.0	1.0	3.0	3.0	3.0	2.0	5.838777430382321	0.61601171495601	1.0	0.8046554458151237
2xdf	-26.7	1316	9.18121	7.69944	9.674843	362.34	625.71	41.0	19.0	22.0	-3.0	7.0	12.0	6.0	16.0	28.94856244427643	0.1081025821141392	2.0	0.14438139698631
2wd5	-43.71	368	11.280898	6.350575	8.537537	49.11	42.9	25.0	14.0	11.0	3.0	7.0	7.0	5.0	6.0	8.181067054151486	0.2702419170607728	2.0	0.3733918559499166
2ktf	-26.47	108	10.645123	6.119031	8.390347	0.0	0.0	13.0	7.0	6.0	1.0	4.0	3.0	2.0	4.0	4.301031581046127	0.3982694720068243	1.0	0.5749849096751676
2wvw	-32.53	5416	8.420708	7.712307	8.405897	0.0	0.0	174.0	95.0	79.0	16.0	40.0	55.0	27.0	52.0	2.759251150573566	0.0542491088837064	16.0	0.0807392214115685
2l14	-31.44	108	8.537842	7.193577	9.933355	0.0	0.0	6.0	3.0	3.0	0.0	1.0	2.0	1.0	2.0	50.91035100532646	0.6355634655780036	0.0	0.7035874146357647
2xgy	-25.82	294	9.247492	7.215705	8.837284	33.15	30.35	10.0	5.0	5.0	0.0	3.0	2.0	3.0	2.0	6.395140384347537	0.5216431623980662	0.0	0.7419990746671579
2xqr	-42.86	4098	12.37114	7.578364	8.052461	31.48	24.15	143.0	59.0	84.0	-25.0	20.0	39.0	37.0	47.0	3.0325182632195213	0.0888894208737835	12.0	0.1176479339285382
2xa0	-42.54	326	7.895967	6.174618	8.278655	40.12	40.31	46.0	24.0	22.0	2.0	16.0	8.0	10.0	12.0	26.50439431205756	0.2888349426410528	7.0	0.264160432700249
2wy8	-36.78	358	8.430722	11.132902	7.661753	22.71	21.39	17.0	10.0	7.0	3.0	6.0	4.0	4.0	3.0	8.88353156844081	0.4062699377680799	1.0	0.4963743178173883
2x9a	-30.57	302	9.473538	6.645511	8.734246	59.49	52.28	35.0	16.0	19.0	-3.0	4.0	12.0	13.0	6.0	5.633998710483182	0.3252079237106072	0.0	0.3572333788715722
3ajb	-42.18	319	7.638129	6.36054	8.720479	53.05	63.45	10.0	6.0	4.0	2.0	0.0	6.0	2.0	2.0	14.611079054796797	0.4769748477770296	0.0	0.616666745515135
2kwo	-24.71	133	7.193337	10.285418	8.35533	0.0	0.0	15.0	8.0	7.0	1.0	4.0	4.0	5.0	2.0	3.0406353550401444	0.4899138025586541	1.0	0.5969846321003798
2kri	-24.76	120	7.78719	8.508279	7.748499	10.0	10.0	13.0	6.0	7.0	-1.0	0.0	6.0	3.0	4.0	4.26172426979776	0.5235069209790957	2.0	0.832140522875381
2kvq	-24.55	139	15.566798	7.476315	10.179356	0.0	0.0	9.0	4.0	5.0	-1.0	3.0	1.0	3.0	2.0	19.50564466667425	0.4221946821228333	0.0	0.5008270511868238
2kwu	-24.5	112	9.283851	6.452043	9.091328	0.0	0.0	12.0	6.0	6.0	0.0	4.0	2.0	2.0	4.0	4.263868881233514	0.3993274428978128	1.0	0.5927973254085038
2kqs	-24.3	117	7.804533	6.93824	8.104138	3.48	0.97	14.0	6.0	8.0	-2.0	1.0	5.0	3.0	5.0	9.392054525515835	0.3550026672572337	2.0	0.512073016340327
2l0t	-23.94	239	8.569636	7.03919	9.353425	1.45	1.31	9.0	5.0	4.0	1.0	2.0	3.0	3.0	1.0	3.472827847461793	0.639782789137976	0.0	0.6597709475168467
2wy3	-40.98	610	12.597224	8.737565	10.724002	32.76	33.54	31.0	16.0	15.0	1.0	8.0	8.0	9.0	6.0	16.8532125047907	0.2058429654041456	0.0	0.2369101732723582
2kyg	-40.95	138	12.677928	6.093618	8.334054	0.01	0.01	18.0	8.0	10.0	-2.0	3.0	5.0	0.0	10.0	7.852527004655825	0.4852255183531024	0.0	0.3855034132921972
3egg	-46.01	814	9.25039	7.764585	8.782274	25.62	25.18	64.0	32.0	32.0	0.0	20.0	12.0	17.0	15.0	6.820467296519451	0.1877290815385915	4.0	0.2749722311257062
3gs2	-45.87	276	9.92262	7.733389	8.68228	31.08	25.19	32.0	18.0	14.0	4.0	12.0	6.0	4.0	10.0	8.919370869132903	0.3207794334042379	0.0	0.3551617917971538
2kwv	-23.09	112	9.668602	7.759733	9.129963	0.0	0.0	11.0	8.0	3.0	5.0	3.0	5.0	1.0	2.0	8.525391239855246	0.5561808691596615	0.0	0.6850798029789888
2wus	-30.26	837	8.965623	8.772931	9.33248	46.61	25.86	19.0	9.0	10.0	-1.0	4.0	5.0	3.0	7.0	31.09832656589299	0.1777284893840662	0.0	0.2466199260122026
2xtt	-61.07	258	11.520838	7.923274	8.791483	9.87	7.91	8.0	4.0	4.0	0.0	2.0	2.0	4.0	0.0	9.54893377159951	0.6281402587387913	0.0	0.9225764173811016
2yj1	-45.01	321	9.121846	6.655719	9.33154	32.62	34.0	21.0	10.0	11.0	-1.0	10.0	0.0	4.0	7.0	29.287852260433173	0.1442893359575348	4.0	0.210474547762039
2xqw	-38.5	711	9.097165	9.443685	10.292594	53.37	47.92	21.0	13.0	8.0	5.0	4.0	9.0	5.0	3.0	18.211485326500497	0.2681298972438713	1.0	0.3645815154015578
3alz	-35.87	526	10.82093	8.072324	9.104248	271.54	266.06	14.0	8.0	6.0	2.0	6.0	2.0	3.0	3.0	7.451514455422445	0.5234802155128517	0.0	0.7065074297271102
3au4	-35.82	556	12.43927	6.111025	11.38222	39.63	51.37	6.0	3.0	3.0	0.0	1.0	2.0	0.0	3.0	10.033352390760877	0.5522751333539884	0.0	0.7584516319256266
2y8s	-51.4	848	12.22705	6.666199	10.524261	33.01	35.38	25.0	11.0	14.0	-3.0	4.0	7.0	7.0	7.0	12.2681955921885	0.1215812217643035	2.0	0.2200196856580336
2kxw	-45.66	100	12.418093	6.854747	8.609231	0.0	0.0	15.0	6.0	9.0	-3.0	3.0	3.0	1.0	8.0	3.096419777547239	0.5412070463630125	0.0	0.5251428553651416
2xze	-39.65	322	9.905607	7.3744	8.068767	28.2	26.45	36.0	19.0	17.0	2.0	8.0	11.0	1.0	16.0	15.259066170460168	0.2801668272089851	3.0	0.304709030756459
2xbb	-28.3	904	12.050306	7.713318	11.862965	48.92	48.41	20.0	10.0	10.0	0.0	9.0	1.0	3.0	7.0	14.247038470813411	0.2789986053804969	1.0	0.2761822235940537
2l2l	-45.13	79	10.270114	6.754286	8.005574	0.0	0.0	15.0	8.0	7.0	1.0	4.0	4.0	3.0	4.0	11.09622910083155	0.4776700444213162	0.0	0.6138209671438674
2y8t	-44.79	855	12.793976	6.573034	10.51027	22.81	22.78	26.0	11.0	15.0	-4.0	4.0	7.0	8.0	7.0	12.71265695462204	0.1276841630045736	2.0	0.2111284487044484
2xpx	-38.95	176	14.201616	6.168037	9.617079	46.97	50.75	8.0	4.0	4.0	0.0	4.0	0.0	2.0	2.0	11.039180750790267	0.503159191102217	0.0	0.6688832001965663
3b08	-27.19	836	10.05662	6.725183	9.417994	23.69	24.35	105.0	67.0	38.0	29.0	42.0	25.0	3.0	35.0	24.9933350391968	0.0936205751161426	7.0	0.1180211900580893
2l9s	-32.29	139	13.695804	6.772695	10.651503	0.0	0.0	10.0	5.0	5.0	0.0	3.0	2.0	0.0	5.0	8.488740139959933	0.3933545685372351	1.0	0.5925321044037395
2kt5	-25.99	164	11.840597	6.310897	9.909727	0.0	0.0	11.0	7.0	4.0	3.0	4.0	3.0	2.0	2.0	3.2699206522446325	0.549860772084724	0.0	0.6873613735922289
2y9m	-49.65	283	10.461345	7.965818	8.06122	46.87	40.82	14.0	7.0	7.0	0.0	3.0	4.0	5.0	2.0	5.867849273455202	0.4397950670146678	1.0	0.5846854433992742
3aon	-48.49	279	11.927378	7.029924	9.10859	41.53	35.16	20.0	11.0	9.0	2.0	3.0	8.0	2.0	7.0	16.427006132105085	0.24189202028495	2.0	0.3810525786479174
2xhe	-48.0	787	10.855041	7.724793	9.436139	104.75	103.05	35.0	19.0	16.0	3.0	14.0	5.0	7.0	9.0	6.346837453765764	0.2523016614307794	2.0	0.3632974178206974
2x89	-41.99	744	8.224211	8.462858	8.120084	60.77	57.89	59.0	32.0	27.0	5.0	19.0	13.0	18.0	9.0	12.786382810863014	0.1963856900099804	6.0	0.2039611354109701
2l1l	-46.55	154	9.145247	6.805604	9.028884	1.75	2.2	13.0	8.0	5.0	3.0	0.0	8.0	1.0	4.0	8.04496758535363	0.5040375751171325	0.0	0.6530294893835317
2xns	-34.77	710	11.19056	6.731404	9.625236	109.15	111.03	43.0	27.0	16.0	11.0	19.0	8.0	6.0	10.0	7.930152481910416	0.1453495871982547	2.0	0.203347326289173
2ld7	-45.87	169	9.719511	7.086868	8.608221	0.0	0.0	22.0	12.0	10.0	2.0	6.0	6.0	3.0	7.0	4.026344908194496	0.3128522433565838	1.0	0.4850966026477989
2ygg	-43.94	212	8.154785	9.857519	10.086767	51.02	49.94	22.0	11.0	11.0	0.0	8.0	3.0	2.0	9.0	26.234938057251075	0.23015749881642	2.0	0.3128630154238365
3ay4	-41.22	591	10.294153	8.395799	10.325428	42.32	37.16	11.0	7.0	4.0	3.0	2.0	5.0	1.0	3.0	9.514271712111462	0.497649677516053	0.0	0.7046917558195076
2lxm	-57.63	199	8.374354	7.837649	7.97703	0.0	0.0	20.0	9.0	11.0	-2.0	3.0	6.0	5.0	6.0	3.719759739950777	0.5096629736452287	0.0	0.5535157114682435
2luh	-35.13	226	7.981544	7.194706	8.958046	0.0	0.0	28.0	13.0	15.0	-2.0	3.0	10.0	8.0	7.0	6.374913649269963	0.3257266513584024	2.0	0.4125462651610297
2lpb	-28.51	115	10.036597	8.473459	10.503539	10.42	10.32	10.0	4.0	6.0	-2.0	2.0	2.0	4.0	2.0	11.416407068595776	0.353973059410676	1.0	0.5663470908909647
2lvo	-27.93	128	7.522115	6.078474	8.674772	10.0	10.0	9.0	5.0	4.0	1.0	3.0	2.0	1.0	3.0	10.754058557272424	0.6293151059539561	0.0	0.7748737247100993
2lkm	-45.21	214	14.386971	6.342507	9.59081	0.0	0.0	16.0	10.0	6.0	4.0	6.0	4.0	2.0	4.0	5.644635406421103	0.3154310493184217	0.0	0.4236212229729019
2lvp	-27.81	204	8.359089	7.000635	8.663751	10.0	10.0	14.0	8.0	6.0	2.0	4.0	4.0	1.0	5.0	7.328609849117895	0.4519253144367273	1.0	0.5322466869115342
2l29	-44.61	209	8.112931	8.882764	9.520696	1.93	1.85	11.0	5.0	6.0	-1.0	2.0	3.0	3.0	3.0	13.260638544951082	0.3999766169859825	2.0	0.5497106441968861
2lox	-38.36	135	8.842978	7.504922	7.742558	0.0	0.0	12.0	7.0	5.0	2.0	2.0	5.0	3.0	2.0	17.14791693350866	0.5156121814708263	0.0	0.5960824984796054
2lqc	-31.61	101	12.097963	6.883134	11.928514	0.0	0.0	7.0	3.0	4.0	-1.0	2.0	1.0	1.0	3.0	9.29982610452269	0.5974973434307755	0.0	1.0305768341484007
2lp0	-26.56	80	7.051406	6.979117	7.921342	0.0	0.0	16.0	8.0	8.0	0.0	3.0	5.0	2.0	6.0	8.55092372068123	0.4545562256001725	2.0	0.5606795263364093
2lvq	-26.52	204	9.540898	6.687667	11.730878	10.0	10.0	11.0	7.0	4.0	3.0	4.0	3.0	1.0	3.0	5.756985040182171	0.5035022167773805	0.0	0.7825136525041593
2leh	-48.41	215	15.838953	7.774431	10.228247	0.0	0.0	11.0	5.0	6.0	-1.0	2.0	3.0	4.0	2.0	39.02713834653338	0.436509088092699	0.0	0.533416290163747
